log_id,task_id,engineer_id,log_date,hours_spent
2571,343,21,2025-05-29,5.57
2572,343,21,2025-05-30,3.47
2573,343,21,2025-05-31,6.09
2574,343,21,2025-06-02,3.87
2575,343,21,2025-06-04,6.41
2576,343,21,2025-06-05,3.89
2577,344,40,2025-06-16,5.73
2578,344,40,2025-06-18,6.19
2579,344,40,2025-06-19,0.58
2580,345,20,2025-09-30,2.43
2581,345,20,2025-10-01,3.11
2582,345,20,2025-10-02,4.32
2583,345,20,2025-10-03,3.25
2584,345,20,2025-10-04,3.14
2585,345,20,2025-10-07,6.22
2586,345,20,2025-10-10,4.99
2587,345,20,2025-10-12,0.7
2588,346,17,2025-11-08,3.31
2589,346,17,2025-11-10,4.45
2590,346,17,2025-11-11,6.91
2591,346,17,2025-11-12,1.03
2592,346,17,2025-11-15,2.28
2593,346,17,2025-11-18,1.87
2594,346,17,2025-11-19,5.77
2595,346,17,2025-11-22,6.43
2596,346,17,2025-11-24,5.37
2597,346,17,2025-11-27,1.35
2598,346,17,2025-11-29,5.42
2599,346,17,2025-12-01,2.22
2600,346,17,2025-12-02,4.12
2601,346,17,2025-12-04,3.93
2602,346,17,2025-12-06,4.02
2603,346,17,2025-12-09,6.96
2604,346,17,2025-12-10,5.14
2605,346,17,2025-12-13,2.38
2606,347,17,2025-08-02,3.96
2607,347,17,2025-08-04,2.5
2608,347,17,2025-08-07,6.87
2609,347,17,2025-08-09,6.18
2610,347,17,2025-08-12,3.36
2611,347,17,2025-08-13,4.13
2612,347,17,2025-08-15,1.77
2613,347,17,2025-08-17,1.48
2614,348,48,2025-08-07,6.64
2615,348,48,2025-08-09,6.07
2616,348,48,2025-08-12,5.12
2617,348,48,2025-08-14,4.3
2618,348,48,2025-08-16,5.2
2619,348,48,2025-08-18,1.77
2620,349,17,2025-07-19,5.65
2621,349,17,2025-07-20,1.05
2622,349,17,2025-07-23,1.57
2623,349,17,2025-07-26,4.31
2624,349,17,2025-07-29,5.36
2625,349,17,2025-07-31,5.73
2626,349,17,2025-08-03,3.21
2627,349,17,2025-08-06,4.49
2628,349,17,2025-08-08,6.51
2629,349,17,2025-08-10,4.42
2630,349,17,2025-08-13,4.26
2631,349,17,2025-08-15,3.96
2632,349,17,2025-08-16,2.84
2633,349,17,2025-08-17,3.99
2634,349,17,2025-08-18,4.63
2635,349,17,2025-08-21,3.5
2636,349,17,2025-08-23,6.41
2637,349,17,2025-08-24,0.22
2638,350,44,2025-11-17,6.06
2639,350,44,2025-11-18,5.67
2640,350,44,2025-11-21,1.68
2641,350,44,2025-11-22,4.96
2642,350,44,2025-11-23,2.08
2643,350,44,2025-11-26,3.85
2644,350,44,2025-11-27,0.46
2645,351,26,2025-08-12,6.55
2646,351,26,2025-08-14,2.26
2647,351,26,2025-08-17,5.85
2648,351,26,2025-08-20,1.55
2649,351,26,2025-08-21,1.01
2650,351,26,2025-08-24,3.54
2651,351,26,2025-08-25,3.68
2652,351,26,2025-08-28,2.79
2653,351,26,2025-08-29,1.4
2654,351,26,2025-09-01,3.62
2655,352,46,2025-06-07,6.73
2656,352,46,2025-06-10,3.62
2657,352,46,2025-06-13,2.6
2658,352,46,2025-06-16,4.0
2659,352,46,2025-06-18,2.9
2660,353,12,2025-07-28,1.08
2661,353,12,2025-07-31,5.49
2662,353,12,2025-08-01,4.42
2663,353,12,2025-08-02,4.67
2664,353,12,2025-08-04,2.34
2665,353,12,2025-08-06,3.5
2666,353,12,2025-08-07,2.23
2667,353,12,2025-08-09,4.91
2668,353,12,2025-08-12,4.52
2669,353,12,2025-08-15,4.45
2670,353,12,2025-08-18,2.78
2671,353,12,2025-08-19,2.31
2672,353,12,2025-08-22,3.97
2673,353,12,2025-08-25,4.43
2674,353,12,2025-08-27,4.11
2675,353,12,2025-08-29,5.88
2676,353,12,2025-08-30,2.89
2677,353,12,2025-09-01,3.98
2678,353,12,2025-09-02,4.75
2679,353,12,2025-09-04,1.78
2680,353,12,2025-09-05,5.92
2681,353,12,2025-09-08,6.48
2682,353,12,2025-09-09,3.38
2683,353,12,2025-09-12,3.49
2684,353,12,2025-09-15,4.23
2685,353,12,2025-09-16,3.47
2686,353,12,2025-09-17,2.71
2687,353,12,2025-09-19,2.13
2688,354,8,2025-05-30,6.0
2689,354,8,2025-05-31,3.98
2690,354,8,2025-06-02,4.59
2691,354,8,2025-06-04,4.0
2692,355,9,2025-12-08,4.61
2693,355,9,2025-12-09,2.59
2694,355,9,2025-12-12,4.2
2695,355,9,2025-12-15,2.07
2696,355,9,2025-12-16,1.74
2697,355,9,2025-12-17,3.87
2698,355,9,2025-12-18,3.02
2699,355,9,2025-12-19,3.68
2700,355,9,2025-12-22,2.81
2701,356,27,2025-08-05,4.02
2702,356,27,2025-08-08,3.28
2703,356,27,2025-08-11,4.18
2704,356,27,2025-08-14,6.54
2705,356,27,2025-08-16,3.06
2706,356,27,2025-08-19,1.04
2707,356,27,2025-08-20,6.94
2708,356,27,2025-08-23,1.3
2709,357,20,2025-04-29,6.97
2710,357,20,2025-05-01,3.88
2711,357,20,2025-05-03,3.93
2712,358,21,2025-06-09,5.07
2713,358,21,2025-06-11,2.08
2714,358,21,2025-06-12,5.15
2715,358,21,2025-06-14,6.29
2716,358,21,2025-06-17,2.7
2717,358,21,2025-06-18,2.25
2718,358,21,2025-06-19,5.06
2719,358,21,2025-06-22,2.58
2720,359,37,2025-08-05,4.59
2721,359,37,2025-08-08,3.48
2722,359,37,2025-08-10,2.68
2723,359,37,2025-08-11,2.79
2724,359,37,2025-08-12,1.48
2725,359,37,2025-08-14,4.96
2726,359,37,2025-08-15,2.09
2727,359,37,2025-08-18,3.87
2728,359,37,2025-08-19,5.12
2729,359,37,2025-08-20,5.69
2730,359,37,2025-08-22,6.28
2731,359,37,2025-08-25,1.14
2732,359,37,2025-08-26,2.24
2733,359,37,2025-08-28,5.43
2734,359,37,2025-08-30,2.2
2735,359,37,2025-08-31,2.64
2736,359,37,2025-09-02,3.58
2737,359,37,2025-09-05,2.23
2738,359,37,2025-09-07,3.16
2739,359,37,2025-09-10,2.1
2740,359,37,2025-09-12,2.72
2741,359,37,2025-09-15,0.9
2742,360,27,2025-06-07,2.92
2743,360,27,2025-06-08,1.76
2744,360,27,2025-06-09,2.78
2745,360,27,2025-06-11,2.21
2746,360,27,2025-06-13,4.77
2747,360,27,2025-06-15,2.78
2748,360,27,2025-06-18,3.96
2749,360,27,2025-06-20,2.32
2750,360,27,2025-06-21,1.35
2751,360,27,2025-06-24,3.07
2752,361,21,2025-11-05,4.02
2753,361,21,2025-11-08,5.9
2754,361,21,2025-11-11,5.47
2755,361,21,2025-11-13,4.56
2756,361,21,2025-11-14,6.12
2757,361,21,2025-11-16,1.73
2758,361,21,2025-11-18,1.17
2759,362,3,2025-07-19,3.86
2760,362,3,2025-07-22,3.49
2761,362,3,2025-07-23,1.61
2762,362,3,2025-07-26,5.48
2763,362,3,2025-07-29,3.81
2764,362,3,2025-08-01,1.45
2765,362,3,2025-08-03,3.32
2766,362,3,2025-08-04,1.15
2767,362,3,2025-08-06,3.75
2768,362,3,2025-08-09,4.27
2769,362,3,2025-08-12,4.91
2770,362,3,2025-08-14,1.62
2771,362,3,2025-08-17,6.09
2772,362,3,2025-08-20,1.76
2773,362,3,2025-08-21,4.4
2774,362,3,2025-08-22,3.9
2775,362,3,2025-08-24,3.23
2776,362,3,2025-08-26,2.29
2777,362,3,2025-08-29,6.93
2778,362,3,2025-09-01,3.54
2779,363,33,2025-10-05,6.0
2780,363,33,2025-10-07,1.75
2781,364,48,2025-11-25,4.4
2782,364,48,2025-11-27,2.74
2783,364,48,2025-11-30,3.81
2784,364,48,2025-12-03,2.31
2785,364,48,2025-12-06,5.76
2786,364,48,2025-12-07,1.9
2787,364,48,2025-12-08,3.79
2788,364,48,2025-12-09,6.58
2789,364,48,2025-12-12,4.28
2790,364,48,2025-12-14,2.3
2791,364,48,2025-12-16,5.54
2792,364,48,2025-12-18,5.35
2793,364,48,2025-12-19,5.53
2794,364,48,2025-12-20,3.02
2795,364,48,2025-12-22,6.43
2796,364,48,2025-12-25,4.15
2797,364,48,2025-12-26,6.62
2798,364,48,2025-12-29,0.11
2799,366,36,2025-11-28,3.1
2800,366,36,2025-11-29,6.22
2801,366,36,2025-12-02,2.78
2802,366,36,2025-12-05,6.06
2803,366,36,2025-12-08,4.27
2804,366,36,2025-12-10,3.06
2805,366,36,2025-12-12,2.37
2806,366,36,2025-12-15,5.85
2807,366,36,2025-12-17,6.01
2808,366,36,2025-12-19,3.35
2809,366,36,2025-12-21,4.81
2810,366,36,2025-12-24,6.2
2811,366,36,2025-12-27,3.7
2812,366,36,2025-12-29,6.59
2813,366,36,2025-12-31,1.09
2814,366,36,2026-01-02,2.4
2815,366,36,2026-01-03,5.94
2816,366,36,2026-01-04,3.32
2817,366,36,2026-01-05,3.25
2818,366,36,2026-01-07,1.86
2819,367,23,2025-06-11,2.87
2820,367,23,2025-06-14,3.47
2821,367,23,2025-06-16,3.52
2822,367,23,2025-06-19,5.84
2823,367,23,2025-06-21,4.7
2824,367,23,2025-06-23,3.95
2825,367,23,2025-06-26,2.53
2826,367,23,2025-06-29,3.01
2827,367,23,2025-07-02,2.48
2828,367,23,2025-07-04,6.11
2829,367,23,2025-07-06,5.88
2830,367,23,2025-07-09,1.88
2831,367,23,2025-07-10,1.84
2832,367,23,2025-07-11,4.57
2833,367,23,2025-07-14,3.03
2834,367,23,2025-07-15,6.13
2835,368,17,2025-12-07,3.37
2836,368,17,2025-12-10,4.22
2837,368,17,2025-12-11,6.22
2838,368,17,2025-12-13,5.85
2839,368,17,2025-12-14,4.11
2840,369,34,2025-06-15,3.54
2841,369,34,2025-06-18,5.51
2842,369,34,2025-06-19,5.22
2843,369,34,2025-06-22,3.69
2844,371,25,2025-09-14,4.7
2845,371,25,2025-09-16,4.83
2846,371,25,2025-09-17,1.03
2847,373,6,2025-12-12,2.38
2848,373,6,2025-12-13,2.58
2849,373,6,2025-12-14,5.29
2850,373,6,2025-12-16,4.76
2851,373,6,2025-12-17,4.01
2852,373,6,2025-12-19,0.08
2853,374,14,2025-11-30,6.67
2854,374,14,2025-12-03,2.46
2855,374,14,2025-12-05,5.57
2856,374,14,2025-12-07,1.79
2857,374,14,2025-12-10,3.35
2858,374,14,2025-12-13,4.27
2859,374,14,2025-12-15,1.08
2860,374,14,2025-12-16,5.18
2861,374,14,2025-12-17,1.45
2862,374,14,2025-12-20,4.31
2863,374,14,2025-12-22,3.18
2864,374,14,2025-12-24,4.35
2865,374,14,2025-12-25,5.23
2866,374,14,2025-12-28,5.81
2867,374,14,2025-12-30,3.05
2868,375,25,2025-09-16,3.39
2869,375,25,2025-09-18,3.29
2870,375,25,2025-09-20,4.35
2871,375,25,2025-09-22,1.73
2872,375,25,2025-09-23,4.73
2873,375,25,2025-09-24,3.95
2874,375,25,2025-09-25,5.01
2875,375,25,2025-09-26,1.92
2876,375,25,2025-09-28,5.68
2877,375,25,2025-10-01,2.1
2878,375,25,2025-10-03,2.57
2879,376,49,2025-08-11,5.76
2880,376,49,2025-08-12,5.1
2881,376,49,2025-08-15,2.59
2882,376,49,2025-08-16,2.9
2883,377,8,2025-11-10,6.89
2884,377,8,2025-11-12,0.01
2885,378,23,2025-04-04,2.09
2886,378,23,2025-04-05,2.75
2887,378,23,2025-04-07,4.69
2888,378,23,2025-04-09,6.82
2889,378,23,2025-04-10,3.36
2890,378,23,2025-04-11,5.59
2891,378,23,2025-04-14,5.21
2892,378,23,2025-04-15,6.48
2893,378,23,2025-04-17,4.5
2894,378,23,2025-04-18,2.79
2895,378,23,2025-04-19,6.62
2896,378,23,2025-04-20,5.17
2897,378,23,2025-04-21,0.13
2898,379,42,2025-09-18,1.57
2899,379,42,2025-09-21,3.55
2900,379,42,2025-09-24,3.37
2901,379,42,2025-09-26,3.63
2902,379,42,2025-09-28,2.4
2903,379,42,2025-09-29,6.44
2904,379,42,2025-10-01,6.61
2905,379,42,2025-10-04,3.56
2906,379,42,2025-10-06,4.12
2907,379,42,2025-10-09,3.27
2908,379,42,2025-10-12,6.77
2909,379,42,2025-10-13,3.35
2910,379,42,2025-10-16,3.33
2911,379,42,2025-10-17,4.18
2912,379,42,2025-10-20,1.69
2913,379,42,2025-10-23,6.64
2914,379,42,2025-10-24,1.27
2915,379,42,2025-10-25,0.07
2916,380,40,2025-12-12,4.28
2917,380,40,2025-12-14,4.21
2918,380,40,2025-12-17,1.85
2919,380,40,2025-12-18,4.91
2920,380,40,2025-12-21,4.46
2921,380,40,2025-12-24,6.1
2922,380,40,2025-12-25,6.12
2923,380,40,2025-12-28,3.86
2924,380,40,2025-12-29,4.75
2925,380,40,2026-01-01,5.75
2926,380,40,2026-01-04,1.16
2927,380,40,2026-01-07,5.0
2928,380,40,2026-01-10,3.46
2929,380,40,2026-01-13,3.11
2930,380,40,2026-01-16,6.89
2931,380,40,2026-01-18,4.08
2932,380,40,2026-01-21,1.84
2933,380,40,2026-01-23,3.77
2934,380,40,2026-01-26,4.54
2935,380,40,2026-01-28,3.29
2936,380,40,2026-01-30,6.01
2937,381,34,2025-08-16,3.42
2938,381,34,2025-08-18,4.33
2939,381,34,2025-08-21,1.59
2940,381,34,2025-08-24,5.02
2941,381,34,2025-08-26,6.18
2942,381,34,2025-08-29,2.92
2943,381,34,2025-08-31,5.21
2944,381,34,2025-09-02,1.75
2945,381,34,2025-09-04,4.62
2946,381,34,2025-09-07,4.0
2947,381,34,2025-09-09,3.5
2948,381,34,2025-09-11,4.74
2949,381,34,2025-09-13,6.19
2950,381,34,2025-09-15,6.97
2951,381,34,2025-09-17,1.32
2952,381,34,2025-09-18,5.12
2953,381,34,2025-09-20,4.77
2954,381,34,2025-09-22,1.49
2955,381,34,2025-09-23,0.34
2956,382,6,2025-07-20,5.85
2957,382,6,2025-07-21,5.36
2958,382,6,2025-07-24,6.05
2959,382,6,2025-07-25,5.71
2960,382,6,2025-07-28,4.21
2961,382,6,2025-07-31,0.25
2962,383,39,2025-08-10,1.2
2963,383,39,2025-08-11,1.26
2964,383,39,2025-08-14,4.31
2965,383,39,2025-08-17,5.77
2966,383,39,2025-08-18,1.69
2967,383,39,2025-08-19,1.79
2968,384,34,2025-04-14,2.18
2969,384,34,2025-04-15,6.98
2970,384,34,2025-04-18,5.79
2971,384,34,2025-04-20,1.2
2972,384,34,2025-04-22,4.87
2973,384,34,2025-04-25,0.21
2974,385,28,2025-08-08,6.83
2975,385,28,2025-08-10,4.32
2976,385,28,2025-08-12,1.35
2977,386,32,2025-08-15,4.37
2978,386,32,2025-08-16,5.9
2979,386,32,2025-08-17,1.11
2980,386,32,2025-08-19,2.15
2981,386,32,2025-08-21,2.65
2982,386,32,2025-08-23,2.83
2983,386,32,2025-08-25,6.61
2984,386,32,2025-08-28,4.36
2985,386,32,2025-08-29,5.91
2986,387,11,2025-05-12,6.11
2987,387,11,2025-05-15,5.69
2988,387,11,2025-05-18,6.71
2989,387,11,2025-05-20,4.49
2990,387,11,2025-05-22,4.26
2991,387,11,2025-05-25,3.15
2992,388,47,2025-05-07,2.58
2993,388,47,2025-05-09,6.62
2994,388,47,2025-05-12,0.31
2995,389,35,2025-04-27,6.71
2996,389,35,2025-04-30,6.64
2997,389,35,2025-05-01,4.5
2998,389,35,2025-05-04,4.08
2999,389,35,2025-05-05,5.2
3000,392,44,2025-10-10,6.54
3001,392,44,2025-10-13,2.56
3002,393,18,2025-09-29,5.49
3003,393,18,2025-10-02,4.93
3004,393,18,2025-10-03,1.99
3005,393,18,2025-10-05,5.32
3006,393,18,2025-10-07,2.71
3007,393,18,2025-10-09,3.0
3008,393,18,2025-10-12,6.06
3009,393,18,2025-10-13,4.96
3010,393,18,2025-10-16,4.67
3011,393,18,2025-10-17,6.72
3012,393,18,2025-10-18,1.7
3013,393,18,2025-10-21,1.72
3014,393,18,2025-10-23,2.85
3015,394,44,2025-05-15,3.8
3016,396,25,2025-11-14,2.17
3017,396,25,2025-11-16,1.21
3018,396,25,2025-11-19,4.95
3019,396,25,2025-11-22,3.07
3020,397,4,2025-12-14,3.72
3021,397,4,2025-12-15,2.79
3022,397,4,2025-12-16,0.7
3023,398,22,2025-10-10,4.03
3024,398,22,2025-10-11,6.73
3025,398,22,2025-10-14,6.73
3026,398,22,2025-10-17,1.02
3027,398,22,2025-10-18,5.67
3028,398,22,2025-10-21,2.76
3029,398,22,2025-10-22,2.61
3030,398,22,2025-10-24,3.25
3031,399,6,2025-04-12,1.01
3032,399,6,2025-04-14,3.47
3033,399,6,2025-04-16,5.45
3034,399,6,2025-04-19,2.75
3035,399,6,2025-04-20,4.63
3036,399,6,2025-04-23,2.04
3037,399,6,2025-04-26,2.13
3038,399,6,2025-04-28,6.84
3039,399,6,2025-04-30,5.92
3040,399,6,2025-05-02,6.1
3041,399,6,2025-05-04,2.91
3042,399,6,2025-05-07,5.62
3043,399,6,2025-05-10,3.13
3044,399,6,2025-05-13,2.95
3045,401,49,2025-05-18,1.51
3046,401,49,2025-05-20,2.38
3047,401,49,2025-05-23,2.52
3048,401,49,2025-05-26,1.51
3049,401,49,2025-05-29,6.91
3050,401,49,2025-05-30,6.51
3051,401,49,2025-05-31,4.57
3052,401,49,2025-06-01,5.45
3053,401,49,2025-06-04,5.09
3054,402,8,2025-04-28,3.74
3055,402,8,2025-04-29,2.1
3056,402,8,2025-05-01,4.68
3057,402,8,2025-05-02,1.0
3058,403,32,2025-10-29,1.91
3059,403,32,2025-10-30,2.95
3060,403,32,2025-11-02,5.05
3061,403,32,2025-11-04,1.22
3062,404,31,2025-12-02,5.95
3063,404,31,2025-12-05,3.42
3064,404,31,2025-12-06,6.84
3065,404,31,2025-12-08,2.06
3066,404,31,2025-12-10,3.42
3067,404,31,2025-12-11,5.68
3068,404,31,2025-12-13,1.98
3069,404,31,2025-12-16,1.44
3070,404,31,2025-12-17,1.19
3071,404,31,2025-12-20,5.41
3072,404,31,2025-12-23,1.55
3073,404,31,2025-12-24,0.25
3074,406,10,2025-11-09,5.11
3075,406,10,2025-11-11,1.49
3076,407,32,2025-04-09,2.31
3077,407,32,2025-04-10,1.54
3078,407,32,2025-04-12,1.57
3079,407,32,2025-04-13,1.81
3080,407,32,2025-04-16,0.53
3081,408,23,2025-12-23,3.48
3082,408,23,2025-12-25,2.94
3083,408,23,2025-12-26,2.77
3084,408,23,2025-12-27,2.58
3085,408,23,2025-12-30,2.07
3086,408,23,2026-01-01,4.46
3087,408,23,2026-01-03,4.49
3088,408,23,2026-01-05,4.61
3089,408,23,2026-01-08,4.73
3090,409,8,2025-11-09,6.88
3091,409,8,2025-11-11,3.79
3092,409,8,2025-11-12,3.33
3093,409,8,2025-11-13,5.22
3094,409,8,2025-11-16,6.48
3095,409,8,2025-11-19,3.94
3096,409,8,2025-11-21,1.87
3097,409,8,2025-11-23,4.44
3098,410,25,2025-06-09,6.13
3099,410,25,2025-06-11,2.11
3100,410,25,2025-06-14,1.92
3101,410,25,2025-06-15,6.42
3102,410,25,2025-06-17,2.36
3103,411,50,2025-07-24,6.54
3104,411,50,2025-07-26,1.8
3105,411,50,2025-07-29,5.67
3106,411,50,2025-08-01,6.59
3107,411,50,2025-08-04,1.23
3108,411,50,2025-08-06,4.9
3109,411,50,2025-08-07,3.85
3110,411,50,2025-08-08,3.63
3111,411,50,2025-08-11,1.68
3112,411,50,2025-08-12,5.66
3113,411,50,2025-08-13,6.85
3114,411,50,2025-08-14,2.95
3115,411,50,2025-08-15,2.7
3116,411,50,2025-08-16,5.79
3117,411,50,2025-08-17,5.24
3118,411,50,2025-08-18,1.11
3119,411,50,2025-08-19,1.48
3120,412,39,2025-07-21,5.73
3121,412,39,2025-07-22,1.23
3122,412,39,2025-07-23,1.78
3123,412,39,2025-07-25,3.56
3124,412,39,2025-07-26,2.75
3125,412,39,2025-07-27,6.46
3126,412,39,2025-07-29,2.23
3127,412,39,2025-08-01,6.91
3128,412,39,2025-08-02,3.83
3129,412,39,2025-08-03,6.78
3130,412,39,2025-08-06,3.7
3131,412,39,2025-08-07,5.32
3132,412,39,2025-08-09,4.43
3133,412,39,2025-08-11,5.32
3134,412,39,2025-08-12,6.36
3135,412,39,2025-08-13,3.2
3136,412,39,2025-08-16,4.51
3137,412,39,2025-08-19,2.05
3138,412,39,2025-08-21,1.46
3139,413,20,2025-11-20,1.04
3140,413,20,2025-11-21,2.98
3141,413,20,2025-11-22,3.07
3142,413,20,2025-11-25,3.53
3143,413,20,2025-11-28,1.14
3144,413,20,2025-11-30,6.77
3145,413,20,2025-12-02,6.2
3146,413,20,2025-12-05,3.4
3147,414,46,2025-11-22,1.15
3148,414,46,2025-11-24,5.32
3149,414,46,2025-11-27,1.58
3150,414,46,2025-11-30,6.04
3151,414,46,2025-12-01,5.39
3152,414,46,2025-12-03,5.07
3153,414,46,2025-12-05,2.51
3154,414,46,2025-12-08,4.03
3155,415,2,2025-11-25,1.27
3156,415,2,2025-11-28,1.54
3157,415,2,2025-12-01,1.78
3158,415,2,2025-12-02,1.07
3159,415,2,2025-12-05,1.29
3160,415,2,2025-12-06,6.78
3161,415,2,2025-12-07,1.37
3162,415,2,2025-12-09,5.8
3163,415,2,2025-12-10,2.65
3164,415,2,2025-12-13,1.56
3165,415,2,2025-12-15,5.08
3166,415,2,2025-12-18,2.03
3167,416,13,2025-12-12,1.08
3168,416,13,2025-12-14,6.65
3169,416,13,2025-12-16,1.36
3170,416,13,2025-12-19,3.31
3171,416,13,2025-12-20,4.93
3172,416,13,2025-12-23,4.18
3173,417,39,2025-05-21,5.72
3174,417,39,2025-05-23,5.28
3175,417,39,2025-05-26,2.8
3176,417,39,2025-05-29,5.35
3177,417,39,2025-05-31,1.75
3178,417,39,2025-06-01,2.19
3179,417,39,2025-06-03,1.86
3180,417,39,2025-06-04,4.26
3181,417,39,2025-06-07,1.3
3182,417,39,2025-06-08,3.8
3183,417,39,2025-06-10,1.19
3184,417,39,2025-06-11,6.07
3185,417,39,2025-06-13,2.57
3186,417,39,2025-06-16,2.42
3187,417,39,2025-06-19,5.88
3188,417,39,2025-06-20,1.42
3189,417,39,2025-06-22,3.71
3190,417,39,2025-06-24,6.37
3191,417,39,2025-06-27,1.66
3192,417,39,2025-06-28,2.45
3193,417,39,2025-06-30,2.21
3194,417,39,2025-07-02,2.98
3195,417,39,2025-07-04,3.5
3196,417,39,2025-07-05,3.48
3197,417,39,2025-07-06,1.5
3198,418,46,2025-06-02,4.91
3199,418,46,2025-06-04,3.79
3200,418,46,2025-06-05,6.37
3201,418,46,2025-06-07,4.24
3202,418,46,2025-06-08,6.68
3203,418,46,2025-06-10,3.23
3204,418,46,2025-06-11,1.1
3205,419,9,2025-12-24,6.58
3206,419,9,2025-12-26,6.56
3207,419,9,2025-12-27,5.13
3208,419,9,2025-12-28,6.71
3209,419,9,2025-12-30,4.32
3210,419,9,2026-01-01,6.45
3211,419,9,2026-01-02,6.83
3212,419,9,2026-01-04,2.84
3213,419,9,2026-01-06,5.5
3214,419,9,2026-01-08,5.46
3215,419,9,2026-01-09,4.64
3216,419,9,2026-01-12,2.49
3217,419,9,2026-01-14,4.08
3218,419,9,2026-01-16,2.75
3219,419,9,2026-01-17,1.4
3220,419,9,2026-01-19,4.11
3221,419,9,2026-01-20,2.46
3222,419,9,2026-01-21,5.12
3223,420,37,2025-04-03,5.2
3224,420,37,2025-04-04,1.4
3225,420,37,2025-04-07,2.41
3226,420,37,2025-04-10,2.54
3227,420,37,2025-04-12,1.12
3228,420,37,2025-04-15,6.8
3229,420,37,2025-04-17,4.22
3230,420,37,2025-04-20,0.31
3231,421,18,2025-12-16,3.47
3232,422,32,2025-11-10,3.43
3233,422,32,2025-11-11,1.19
3234,422,32,2025-11-14,3.86
3235,422,32,2025-11-16,1.66
3236,422,32,2025-11-17,1.67
3237,423,23,2025-08-08,4.62
3238,423,23,2025-08-10,6.32
3239,423,23,2025-08-11,3.89
3240,423,23,2025-08-12,6.09
3241,423,23,2025-08-15,2.53
3242,423,23,2025-08-17,5.34
3243,423,23,2025-08-18,1.32
3244,423,23,2025-08-20,2.08
3245,423,23,2025-08-23,4.1
3246,423,23,2025-08-24,2.29
3247,423,23,2025-08-26,6.93
3248,423,23,2025-08-27,3.3
3249,423,23,2025-08-29,6.64
3250,423,23,2025-08-30,1.07
3251,424,14,2025-10-29,5.88
3252,424,14,2025-10-31,2.08
3253,424,14,2025-11-03,5.7
3254,424,14,2025-11-06,6.64
3255,424,14,2025-11-07,2.6
3256,424,14,2025-11-10,5.28
3257,424,14,2025-11-13,6.87
3258,424,14,2025-11-14,2.85
3259,424,14,2025-11-17,1.47
3260,424,14,2025-11-20,4.26
3261,424,14,2025-11-21,3.11
3262,424,14,2025-11-23,6.88
3263,424,14,2025-11-26,5.37
3264,424,14,2025-11-28,3.72
3265,424,14,2025-12-01,5.65
3266,424,14,2025-12-02,0.56
3267,425,47,2025-07-24,1.43
3268,425,47,2025-07-25,5.21
3269,425,47,2025-07-28,4.95
3270,425,47,2025-07-29,1.21
3271,426,4,2025-06-15,1.86
3272,426,4,2025-06-16,1.31
3273,426,4,2025-06-17,2.45
3274,426,4,2025-06-19,4.7
3275,426,4,2025-06-22,4.17
3276,426,4,2025-06-24,6.11
3277,426,4,2025-06-26,4.45
3278,426,4,2025-06-27,3.6
3279,426,4,2025-06-28,3.58
3280,427,15,2025-06-04,2.63
3281,428,47,2025-07-29,4.96
3282,428,47,2025-08-01,2.21
3283,428,47,2025-08-02,5.77
3284,428,47,2025-08-05,1.0
3285,429,35,2025-04-02,6.07
3286,429,35,2025-04-04,1.97
3287,429,35,2025-04-05,0.24
3288,430,13,2025-07-30,6.18
3289,430,13,2025-08-01,5.55
3290,430,13,2025-08-02,3.74
3291,430,13,2025-08-04,6.92
3292,430,13,2025-08-05,2.02
3293,430,13,2025-08-07,1.43
3294,430,13,2025-08-10,0.47
3295,431,44,2025-08-07,5.96
3296,431,44,2025-08-10,4.22
3297,432,12,2025-06-16,1.22
3298,432,12,2025-06-17,3.86
3299,432,12,2025-06-19,6.63
3300,432,12,2025-06-20,1.23
3301,432,12,2025-06-22,6.6
3302,432,12,2025-06-24,2.77
3303,432,12,2025-06-25,5.64
3304,432,12,2025-06-28,1.98
3305,432,12,2025-07-01,3.99
3306,432,12,2025-07-04,2.52
3307,432,12,2025-07-06,1.07
3308,432,12,2025-07-08,6.63
3309,432,12,2025-07-10,3.28
3310,432,12,2025-07-13,3.44
3311,432,12,2025-07-15,2.53
3312,432,12,2025-07-17,1.09
3313,432,12,2025-07-20,1.57
3314,432,12,2025-07-22,3.98
3315,432,12,2025-07-23,2.18
3316,432,12,2025-07-25,1.45
3317,433,33,2025-08-01,4.38
3318,433,33,2025-08-03,2.68
3319,433,33,2025-08-04,4.77
3320,433,33,2025-08-06,2.1
3321,433,33,2025-08-07,2.51
3322,433,33,2025-08-08,3.84
3323,433,33,2025-08-10,2.17
3324,433,33,2025-08-11,6.82
3325,433,33,2025-08-12,4.29
3326,433,33,2025-08-14,4.03
3327,433,33,2025-08-15,5.6
3328,433,33,2025-08-16,4.17
3329,433,33,2025-08-18,1.72
3330,433,33,2025-08-21,1.67
3331,434,24,2025-10-06,1.4
3332,434,24,2025-10-09,1.79
3333,436,16,2025-04-17,3.23
3334,436,16,2025-04-18,3.98
3335,436,16,2025-04-21,5.47
3336,436,16,2025-04-24,1.96
3337,436,16,2025-04-25,2.6
3338,436,16,2025-04-27,2.76
3339,436,16,2025-04-30,6.52
3340,436,16,2025-05-03,6.52
3341,436,16,2025-05-04,1.62
3342,436,16,2025-05-06,5.53
3343,436,16,2025-05-07,3.94
3344,436,16,2025-05-09,1.45
3345,436,16,2025-05-11,4.54
3346,436,16,2025-05-12,4.02
